student_id,attendance_pct,cat1_score,cat2_score,assignment_avg,practical_avg,lms_activity_pct,study_hours_week,final_exam_score,overall_mark,pass_fail
EICN/2024/3697,84,20,16,80,100,89,19.6,55,63.5,1
EICN/2022/9385,92,13,11,54,51,74,15.9,18,31.5,0
EICN/2018/9992,70,11,17,70,84,76,7.5,39,48.9,1
EICN/2025/1424,86,18,20,76,78,100,12.7,48,58.4,1
EICN/2018/4921,62,11,24,49,49,51,6,40,47.3,1
EICN/2019/3128,99,30,23,77,98,100,16,63,75.5,1
EICN/2016/6458,82,18,15,72,61,89,8.8,30,44.8,1
EICN/2015/7833,63,12,23,49,45,57,12,44,48.9,1
EICN/2016/7735,72,15,20,68,66,77,10.2,43,52.4,1
EICN/2022/7166,79,12,30,73,44,90,7,42,53.7,1
EICN/2017/7414,67,10,16,52,42,68,12.3,36,40.4,1
EICN/2019/8549,80,23,20,48,53,51,16.3,43,53.1,1
EICN/2025/3332,84,6,15,88,86,100,16.5,45,50.4,1
EICN/2018/6051,79,23,14,58,61,71,13.2,57,58.9,1
EICN/2022/1059,54,12,18,42,37,55,15.1,51,48.4,1
EICN/2018/1727,75,9,30,61,72,70,5.3,34,49.8,1
EICN/2015/7653,68,10,17,59,50,79,1.4,39,43.9,1
EICN/2017/5149,76,9,9,51,46,64,5.1,34,35.7,0
EICN/2023/1989,87,23,7,80,89,100,11.5,48,55.9,1
EICN/2021/4927,73,12,17,67,55,78,8.4,55,54.2,1
EICN/2017/6705,81,17,18,60,71,69,6.7,36,48.6,1
EICN/2023/4377,69,18,17,71,71,85,6,47,55.2,1
EICN/2021/4348,89,14,9,75,67,81,9.7,39,45.2,1
EICN/2017/7498,86,21,20,68,64,95,8.6,55,61.2,1
EICN/2019/5867,71,14,30,72,82,88,7,38,56.4,1
EICN/2021/2419,67,11,21,54,53,67,4.3,52,52.7,1
EICN/2017/4186,79,19,17,74,76,95,14.9,61,63.5,1
EICN/2019/4436,78,14,16,76,73,80,15.2,54,56.9,1
EICN/2024/4657,86,16,15,70,87,80,17.6,58,60.2,1
EICN/2016/5802,84,16,19,67,75,92,10,57,60.2,1
EICN/2016/7599,75,10,20,67,59,81,9,40,47.6,1
EICN/2022/8562,76,15,7,78,73,85,7,36,44.1,1
EICN/2022/7532,65,8,30,43,47,57,13.6,47,51.5,1
EICN/2025/0032,73,15,23,68,77,88,10.8,60,63.5,1
EICN/2020/5371,86,23,10,47,58,55,6.4,44,49,1
EICN/2019/9262,84,18,18,56,56,75,17.8,55,56.7,1
EICN/2024/6507,78,12,18,80,100,94,14.6,55,60.5,1
EICN/2025/8095,76,14,8,78,79,100,6.7,51,52.2,1
EICN/2017/4438,86,18,13,45,53,52,2.6,32,41.3,1
EICN/2017/5545,80,15,20,62,68,71,8.2,44,52.5,1
EICN/2019/9410,61,12,15,48,46,68,11.2,43,44.4,1
EICN/2015/9878,49,10,20,38,35,33,17.6,30,37.3,0
EICN/2019/3650,93,18,12,84,96,100,11.2,38,52,1
EICN/2021/2916,61,17,22,39,44,39,6.7,42,48.8,1
EICN/2015/3095,58,12,10,56,64,73,13.6,42,44,1
EICN/2024/8565,64,11,27,67,81,81,6,51,59.3,1
EICN/2022/0744,73,13,26,67,72,87,7.1,43,54.9,1
EICN/2019/7184,71,11,23,47,41,43,7.9,29,40.3,1
EICN/2016/9203,84,9,16,70,69,76,12.7,42,47.4,1
EICN/2015/5215,86,12,12,71,79,98,5.7,38,46,1
EICN/2022/4518,61,14,15,81,74,90,10.9,52,56,1
EICN/2024/2585,61,8,6,60,56,61,7.2,23,30.1,0
EICN/2021/9673,47,9,22,44,47,39,8.4,40,44.6,1
EICN/2024/6979,70,8,28,75,67,96,9.6,39,51.7,1
EICN/2021/7940,64,11,17,46,41,52,10.5,38,41.7,1
EICN/2022/0462,95,18,15,85,83,94,8.3,52,59.3,1
EICN/2018/2466,64,10,24,39,39,54,9.9,42,45.8,1
EICN/2024/4641,66,14,14,59,64,65,15.8,55,53.8,1
EICN/2021/9605,79,13,21,57,53,64,4.4,44,50,1
EICN/2025/0753,84,14,22,69,69,73,8.7,51,57.3,1
EICN/2016/0233,90,19,24,66,72,71,10.8,65,67.8,1
EICN/2025/1389,51,4,18,45,43,40,14.5,40,39.8,0
EICN/2020/5449,86,18,18,85,66,100,15,64,65.1,1
EICN/2018/4697,79,12,21,45,36,60,6.4,45,47.1,1
EICN/2024/3530,77,17,17,66,61,84,14.7,42,50.7,1
EICN/2023/8995,86,18,24,67,98,67,3.9,48,61.5,1
EICN/2020/5352,81,13,22,78,84,92,6.8,43,55.2,1
EICN/2019/4776,79,22,15,86,65,100,14.3,54,60.6,1
EICN/2015/8108,84,21,16,68,75,70,7.1,35,50.3,1
EICN/2019/6734,77,13,30,58,68,56,14.4,52,60.1,1
EICN/2018/0545,100,18,6,80,86,99,7.1,50,53.6,1
EICN/2025/0452,62,7,15,40,38,53,8.2,45,41.3,1
EICN/2019/6118,71,11,18,45,50,63,6.9,33,40.5,1
EICN/2016/9689,67,5,20,66,68,71,5.2,39,45.4,1
EICN/2025/7111,74,14,22,68,72,70,12.9,50,57,1
EICN/2015/5576,92,21,21,76,86,100,15.6,64,69.2,1
EICN/2020/9908,94,25,25,77,92,94,5.9,59,71.4,1
EICN/2016/1917,72,21,14,64,66,80,7.3,38,49.5,1
EICN/2019/0605,82,17,18,69,77,71,10.9,48,56.1,1
EICN/2021/0949,96,11,17,76,79,90,7.2,34,46.5,1
EICN/2023/9564,64,18,20,53,51,51,15.1,36,47.4,1
EICN/2023/0430,98,16,25,73,75,95,14.2,58,64.3,1
EICN/2015/1611,68,13,11,70,80,74,13.4,48,51,1
EICN/2015/3866,70,13,21,74,87,86,6.7,33,49.6,1
EICN/2018/8289,100,24,9,79,59,100,11.8,54,57.3,1
EICN/2025/1820,82,20,20,78,74,95,2.8,43,56.7,1
EICN/2018/5574,60,14,9,64,80,71,14.5,52,51.9,1
EICN/2021/3958,91,22,12,90,80,100,5.7,46,57,1
EICN/2021/7079,67,17,30,75,56,87,4.2,55,64.1,1
EICN/2020/9720,91,21,12,68,60,94,7.5,37,47.8,1
EICN/2019/1845,75,14,15,61,54,77,6,50,51,1
EICN/2025/7398,70,13,17,43,56,36,7,40,44.9,1
EICN/2016/4918,88,7,19,64,65,80,13.4,37,44.4,1
EICN/2016/1777,76,19,12,75,68,88,9.6,50,54.8,1
EICN/2016/2796,61,8,12,34,20,45,13.9,46,38.4,0
EICN/2020/7836,65,11,26,64,72,74,4.3,52,58.1,1
EICN/2023/7790,77,11,10,42,41,54,11.3,20,28.8,0
EICN/2017/5126,89,22,24,72,69,86,7.9,61,67.6,1
EICN/2023/7148,91,23,20,82,64,93,8.6,38,55.1,1
EICN/2018/9610,56,12,23,55,66,56,2.5,47,53.1,1
EICN/2020/8349,62,12,11,46,59,61,10.3,54,49,1
EICN/2021/5862,76,22,16,59,53,78,10.4,57,58.7,1
EICN/2025/0098,94,14,8,68,62,84,12.4,38,43,1
EICN/2022/7361,73,16,18,78,80,100,15.3,68,66.8,1
EICN/2018/5278,100,17,15,80,91,100,17.9,50,58.1,1
EICN/2017/4955,88,22,20,77,89,86,14.5,61,68.1,1
EICN/2017/4923,89,19,10,85,100,100,7.6,35,50.5,1
EICN/2020/6347,88,28,23,68,87,77,9,51,66.5,1
EICN/2016/7890,92,24,8,82,88,97,5.8,42,54,1
EICN/2015/2332,75,15,18,63,67,85,13.1,59,59,1
EICN/2023/9736,94,13,13,77,92,91,10.9,55,57.4,1
EICN/2015/3851,67,15,23,54,50,51,5.4,38,48.4,1
EICN/2022/7875,69,16,20,58,54,66,6.1,42,50.2,1
EICN/2019/4452,78,13,12,71,58,100,11.7,42,46.4,1
EICN/2017/4700,100,17,21,85,100,100,3.3,46,60.5,1
EICN/2023/0040,83,22,10,77,79,88,6.8,42,52.6,1
EICN/2025/3685,90,19,16,77,80,94,16.3,61,63.7,1
EICN/2016/3907,90,16,7,87,91,100,7.7,37,47.8,1
EICN/2022/4935,85,22,7,76,73,100,2.6,41,49.9,1
EICN/2019/7625,62,14,25,49,53,64,2.2,34,46.7,1
EICN/2023/8953,70,15,19,46,40,64,5.5,35,43.1,1
EICN/2022/5410,93,22,22,62,56,83,6.9,31,49.3,1
EICN/2015/3743,66,19,17,80,86,100,1,44,56.6,1
EICN/2024/1920,63,5,20,48,34,45,5.7,26,33.7,0
EICN/2019/0063,73,10,17,53,54,59,6.1,15,31.7,0
EICN/2017/3970,88,22,20,75,90,100,4.9,46,60.5,1
EICN/2022/6797,68,19,15,58,46,59,13.9,58,56.4,1
EICN/2015/2282,55,16,18,58,73,75,5.9,36,48.1,1
EICN/2022/6656,79,12,17,81,80,89,16.3,39,50.1,1
EICN/2019/6239,74,17,25,65,58,71,6.7,48,57.3,1
EICN/2015/7582,88,16,25,59,31,83,10.2,47,53,1
EICN/2018/2032,95,10,24,79,73,92,10.4,57,60.7,1
EICN/2023/3823,63,13,30,67,65,82,5.7,47,58.2,1
EICN/2023/2789,77,16,17,65,81,74,12.1,48,55.1,1
EICN/2020/1216,76,13,13,68,82,79,5.7,48,52,1
EICN/2018/0553,94,18,21,77,86,100,9.8,49,60.3,1
EICN/2016/9740,65,16,0,50,36,62,2.9,40,36.6,0
EICN/2019/4594,88,22,17,62,53,61,8.6,57,59.5,1
EICN/2023/2120,90,12,20,67,60,71,12.5,54,55.7,1
EICN/2016/5374,77,14,13,65,73,92,7.7,52,53.3,1
EICN/2022/4400,73,12,11,65,65,87,9.5,37,43,1
EICN/2015/4523,78,24,8,69,42,75,12,44,49.1,1
EICN/2017/1870,64,9,11,33,29,47,3.6,25,28.7,0
EICN/2020/5225,88,19,18,76,74,96,8.7,43,55,1
EICN/2022/8235,75,16,22,76,63,100,4.4,57,61.4,1
EICN/2022/7649,70,13,19,51,59,69,16.2,41,47.5,1
EICN/2015/2858,84,11,15,82,91,96,12.1,45,52.8,1
EICN/2025/8641,77,18,19,52,64,54,14.6,39,49.6,1
EICN/2022/1993,79,16,15,69,62,94,7.4,35,46.1,1
EICN/2018/7474,79,22,21,44,32,40,10.3,51,54.6,1
EICN/2025/2092,68,19,18,56,59,67,9,43,51.5,1
EICN/2016/6000,89,13,10,75,75,100,7.5,58,55.5,1
EICN/2018/6392,68,18,9,61,54,74,14.5,26,38,0
EICN/2025/8797,79,11,25,60,49,60,6.1,46,51.9,1
EICN/2024/6462,72,6,13,68,59,74,9,33,38.7,0
EICN/2019/5017,86,10,27,73,75,97,10.4,67,66.8,1
EICN/2021/3701,67,14,10,45,47,60,8.2,54,48.2,1
EICN/2022/9155,73,22,6,45,39,51,8,27,35.9,0
EICN/2017/8912,73,8,20,62,54,65,4.8,27,39.1,0
EICN/2019/9966,78,14,19,78,76,90,9,64,63.9,1
EICN/2018/9474,90,22,20,86,77,95,10.4,58,66.3,1
EICN/2015/9998,72,11,19,59,58,78,10.8,42,47.7,1
EICN/2025/3180,91,19,25,59,71,68,8.2,42,56,1
EICN/2019/4947,86,15,24,63,55,69,7.3,45,53.8,1
EICN/2022/1738,96,22,7,85,69,100,14.4,46,52.9,1
EICN/2018/6358,67,19,20,62,44,85,1,41,50.6,1
EICN/2016/8336,83,20,15,62,81,87,11.1,46,54.8,1
EICN/2025/6375,78,7,17,72,53,77,9,44,46.5,1
EICN/2018/0434,79,17,10,70,77,79,15.3,42,49.2,1
EICN/2015/9243,80,18,14,85,92,98,7.3,52,59.7,1
EICN/2017/2985,86,13,18,62,82,83,8.2,65,62.4,1
EICN/2020/2781,80,11,25,75,78,100,7.2,64,65.3,1
EICN/2024/8926,74,8,25,77,66,90,6,46,53.8,1
EICN/2015/1513,72,16,16,62,67,74,9.3,49,53.4,1
EICN/2023/3232,71,16,11,53,34,62,8.3,30,37.2,0
EICN/2025/6353,93,14,12,73,74,98,10.2,52,53.7,1
EICN/2017/4347,100,20,11,90,90,100,14.5,42,54.5,1
EICN/2024/0324,73,19,18,65,70,91,12.4,49,56.5,1
EICN/2025/1914,77,15,24,83,96,92,3.9,53,63.9,1
EICN/2018/4322,60,13,13,67,72,71,9.4,42,47.9,1
EICN/2019/5283,73,16,18,57,59,66,10.3,52,54.6,1
EICN/2018/8332,70,21,8,60,62,79,6.9,47,50.2,1
EICN/2024/4705,81,18,14,70,64,81,22.2,52,55.4,1
EICN/2021/7238,64,13,17,61,56,60,12.5,35,44.2,1
EICN/2024/6266,90,20,11,71,51,90,11.9,54,54.7,1
EICN/2017/2511,84,20,10,70,66,81,12.4,56,56.6,1
EICN/2020/1561,70,15,5,23,27,31,9.9,30,30,0
EICN/2016/3728,83,20,11,61,51,83,7.1,36,44.7,1
EICN/2022/4535,96,20,9,90,97,100,6.2,38,52.2,1
EICN/2021/3218,67,9,14,56,42,67,13,42,42.3,1
EICN/2016/4907,77,12,17,54,58,72,9.3,36,43.7,1
EICN/2019/6696,58,7,23,54,50,64,11.4,34,42.4,1
EICN/2019/1100,86,24,18,59,50,78,13.3,47,55.4,1
EICN/2024/5993,85,17,19,70,75,96,13.4,58,61.5,1
EICN/2017/3006,76,16,15,71,83,100,16.4,61,61.4,1
EICN/2016/6977,87,14,9,48,51,65,7.6,37,39.9,0
EICN/2018/1498,89,15,16,66,73,79,6.8,51,54.9,1
EICN/2021/7746,73,14,13,58,48,82,12,29,38.6,0
EICN/2016/7244,79,12,22,80,79,89,8.8,53,59.4,1
EICN/2022/8776,58,18,18,62,67,78,10.9,52,56.9,1
EICN/2017/5305,97,22,16,77,90,99,9.5,65,68.2,1
EICN/2025/6612,97,21,25,81,79,100,12,71,74.5,1
EICN/2016/8963,68,13,20,58,44,73,18.1,40,46.7,1
EICN/2018/1725,68,5,13,45,42,63,6.1,22,28.7,0
EICN/2022/6856,84,13,16,73,80,93,8.2,53,56.3,1
EICN/2019/6317,89,19,21,79,88,87,16.5,61,67.2,1
EICN/2022/1254,82,15,14,83,68,95,6.2,35,47.1,1
EICN/2016/4079,75,10,16,43,43,57,12.8,40,41.6,1
EICN/2017/0493,86,20,9,83,83,97,9.8,42,52.1,1
EICN/2024/4748,82,9,18,79,91,100,9.8,53,57,1
EICN/2025/2323,83,15,19,56,51,72,10.4,34,44.7,1
EICN/2016/8103,88,19,20,80,89,100,13.3,58,65.4,1
EICN/2015/5725,86,19,16,72,73,89,15.2,70,67,1
EICN/2015/2874,66,19,13,56,63,55,12,37,46.4,1
EICN/2020/2575,87,24,20,55,43,60,8.6,59,61.3,1
EICN/2019/9080,76,19,12,64,57,78,11.2,38,46.6,1
EICN/2023/0667,84,24,20,83,85,100,9.3,56,66.8,1
EICN/2018/5190,78,17,11,47,63,64,8.7,40,45,1
EICN/2020/6897,99,14,20,61,57,85,8.9,48,52.8,1
EICN/2021/0952,86,12,12,68,59,89,17.9,24,36.7,0
EICN/2017/5925,80,17,12,78,59,94,9.3,45,50.7,1
EICN/2023/1321,74,14,19,46,52,38,14.1,37,44.8,1
EICN/2024/0943,80,12,19,53,60,70,12.1,38,45.8,1
EICN/2019/5419,77,13,5,38,52,37,10.9,23,29.5,0
EICN/2024/2020,64,9,20,35,23,38,10.4,45,42.8,1
EICN/2021/8419,64,9,21,55,44,54,11.2,35,42.4,1
EICN/2016/2358,77,14,28,73,56,100,10.6,64,65.9,1
EICN/2021/0692,58,7,19,42,60,57,8.5,40,43.2,1
EICN/2021/8435,81,17,13,75,70,82,5.5,40,49.5,1
EICN/2019/7591,78,21,8,66,67,75,7.9,50,52.8,1
EICN/2017/4741,79,14,16,76,66,84,5.3,45,51.7,1
EICN/2017/7924,56,16,6,32,31,44,12.2,45,39.8,0
EICN/2016/4101,63,7,10,83,86,99,12.2,34,42.4,1
EICN/2021/6536,58,10,19,71,60,81,11.4,57,56.1,1
EICN/2020/6511,66,14,7,56,65,58,11.8,47,46.1,1
EICN/2023/1392,66,20,9,67,52,74,11.2,46,49.4,1
EICN/2018/3187,59,13,13,45,46,63,14.3,34,39.1,0
EICN/2021/2086,91,15,15,58,61,64,6.5,31,42.4,1
EICN/2025/4155,83,11,21,72,84,91,12.9,49,56.1,1
EICN/2017/0468,73,15,14,62,78,72,12.8,53,55,1
EICN/2021/5725,69,17,25,69,94,71,7.3,50,62.3,1
EICN/2024/9142,76,14,18,44,47,48,9.2,39,44.6,1
EICN/2017/0663,86,9,19,71,46,100,16.6,61,56.2,1
EICN/2023/7266,83,19,12,48,56,68,11.5,57,54.4,1
EICN/2016/1326,63,13,17,69,66,72,4.6,45,51,1
EICN/2021/0055,84,8,9,51,37,58,3.1,17,25.8,0
EICN/2022/8192,66,12,21,55,63,63,10.3,40,48.3,1
EICN/2019/2963,85,13,21,73,63,76,15.3,50,55.6,1
EICN/2017/9020,80,9,26,61,40,85,10.6,35,45.1,1
EICN/2019/3983,83,14,24,86,89,100,14.1,58,65.5,1
EICN/2025/3566,81,17,14,55,54,60,5.5,50,51.4,1
EICN/2020/5430,60,7,22,53,52,48,16,30,40,1
EICN/2017/1301,88,13,23,80,85,100,11.6,62,65.5,1
EICN/2017/8748,87,14,12,74,70,100,7.1,32,43.4,1
EICN/2019/1507,85,14,17,62,55,77,6.7,40,47.2,1
EICN/2025/8945,99,23,13,72,73,96,10.1,53,59,1
EICN/2019/9693,71,19,15,66,65,85,18.4,59,59.6,1
EICN/2022/1159,82,11,15,71,81,84,11.1,55,55.7,1
EICN/2017/3118,72,14,27,42,32,52,9.6,48,51.9,1
EICN/2018/5119,72,12,7,50,59,64,11.3,37,38.9,0
EICN/2015/2071,78,14,16,72,70,87,11.8,45,51.7,1
EICN/2020/0182,68,13,19,57,59,55,7.7,36,45.6,1
EICN/2016/8970,79,15,8,37,29,53,9.9,34,35.1,0
EICN/2022/3123,64,13,21,55,56,66,11,18,37.1,0
EICN/2025/2413,61,12,13,43,40,47,15.4,47,44.3,1
EICN/2025/6534,90,18,12,69,74,79,7.7,45,51.8,1
EICN/2024/7207,82,19,13,48,56,63,2.1,31,41.9,1
EICN/2021/6585,58,14,23,36,25,48,11.4,26,37.6,0
EICN/2022/1447,62,12,13,48,29,62,8,28,34.2,0
EICN/2018/4234,58,16,24,45,54,45,9.6,62,60.9,1
EICN/2023/5618,84,14,22,71,75,83,1.4,48,56.6,1
EICN/2018/1424,85,14,15,74,70,99,6.4,42,49.9,1
EICN/2015/3246,50,12,11,54,64,55,8.7,29,37.8,0
EICN/2024/2182,88,19,26,71,60,92,11.4,59,65.1,1
EICN/2018/3487,74,20,10,54,49,55,10.6,40,45.3,1
EICN/2015/8916,73,10,25,81,79,88,11,52,59.5,1
EICN/2016/8946,94,24,26,68,63,87,14.4,64,70.1,1
EICN/2025/2859,59,17,13,64,69,83,13.8,47,51.8,1
EICN/2024/4727,80,14,16,73,67,80,9.6,53,55.5,1
EICN/2022/0244,84,14,27,59,52,59,7.7,42,52.6,1
EICN/2015/2785,57,12,21,51,46,45,11.2,46,49.2,1
EICN/2018/0077,76,11,21,64,67,77,5.9,49,53.6,1
EICN/2016/4308,69,16,18,77,69,81,4.6,46,54.6,1
EICN/2021/4207,75,10,14,73,53,100,9.8,36,42.6,1
EICN/2020/2096,91,13,5,73,78,100,14.1,42,45.1,1
EICN/2018/2667,73,14,13,60,55,74,11.4,41,45.5,1
EICN/2018/9594,82,18,15,71,87,83,10.5,46,55.3,1
EICN/2023/2958,65,20,23,66,61,71,11.7,59,63.7,1
EICN/2015/1613,91,16,19,66,59,83,17.3,46,53,1
EICN/2022/3568,100,21,27,63,54,81,12.9,61,66.2,1
EICN/2019/4625,100,25,15,81,95,94,11.4,63,69.1,1
EICN/2019/5901,74,17,26,55,64,75,8.1,44,55.4,1
EICN/2024/0988,70,22,17,38,48,49,8.5,43,49.6,1
EICN/2022/4032,72,12,18,46,63,58,8.2,47,49.4,1
EICN/2017/7956,90,25,15,73,64,96,8.9,62,64.7,1
EICN/2018/2980,82,19,14,66,78,79,6.8,41,51.4,1
EICN/2017/8585,79,13,16,75,74,86,6.8,50,54.4,1
EICN/2019/3409,66,13,9,63,70,83,12.3,32,40.3,1
EICN/2023/0177,87,15,20,72,75,84,11.1,59,61.7,1
EICN/2020/9793,57,10,16,39,46,33,7.6,45,44,1
EICN/2018/7192,74,13,15,76,87,81,7.6,37,48.8,1
EICN/2020/6229,94,27,20,83,81,92,7.9,77,78.4,1
EICN/2022/2214,86,11,19,66,72,69,6.3,38,47.8,1
EICN/2023/7663,67,19,18,53,53,55,9.6,37,47.6,1
EICN/2015/4018,59,17,14,58,61,77,7,48,51.4,1
EICN/2021/7910,68,12,11,55,40,64,10.2,55,48.5,1
EICN/2022/4469,91,26,26,73,75,99,8.1,66,73.8,1
EICN/2025/8096,82,14,12,59,36,82,1.7,43,44,1
EICN/2021/1931,68,14,20,53,66,55,8.6,51,54.4,1
EICN/2020/6306,79,14,10,39,35,31,11.5,41,39.9,0
EICN/2020/5626,67,14,14,43,36,58,9.1,46,44.9,1
EICN/2018/2338,91,22,13,63,68,85,15.1,42,51.6,1
EICN/2018/0754,90,16,9,82,77,100,12.6,42,49.4,1
EICN/2020/1395,100,17,14,70,94,93,15.2,40,51.9,1
EICN/2022/1424,74,11,9,61,65,63,5.3,44,44.6,1
EICN/2021/6547,34,4,13,37,45,38,10.5,28,30.7,0
EICN/2018/7438,80,14,24,61,65,78,11.7,38,50.6,1
EICN/2024/4820,77,13,11,52,76,48,4,23,36.3,0
EICN/2023/3289,93,18,12,83,63,100,12.7,44,51.6,1
EICN/2021/8959,83,21,19,66,49,84,14.2,52,57.5,1
EICN/2020/1730,50,16,12,20,20,18,7.5,43,39.5,0
EICN/2022/3370,100,21,26,76,64,97,14.9,72,73.5,1
EICN/2024/7204,74,24,23,60,56,80,16.9,59,64.6,1
EICN/2017/9792,59,18,20,33,26,45,23,49,49.4,1
EICN/2015/3300,61,13,13,71,73,87,2,41,47.9,1
EICN/2025/6291,66,14,24,47,62,44,3.4,44,51.9,1
EICN/2017/4191,72,15,14,77,97,91,8.8,41,52.4,1
EICN/2017/3607,75,13,17,57,51,65,14.2,36,43.8,1
EICN/2015/5824,100,13,18,88,99,100,7.4,61,64.7,1
EICN/2020/2026,87,26,7,55,63,78,8.8,45,50.8,1
EICN/2015/3582,84,19,18,78,82,94,14.6,58,63.5,1
EICN/2024/4674,77,17,16,69,47,82,8.6,57,56.6,1
EICN/2020/1760,98,12,18,74,71,94,10.1,50,54.5,1
EICN/2016/8592,93,19,23,76,85,100,8.9,49,61.6,1
EICN/2022/1034,80,16,5,72,78,94,10.8,44,47.5,1
EICN/2018/9629,75,16,10,56,60,66,10.7,28,38.6,0
EICN/2021/9736,76,14,12,49,59,54,9.7,48,47.8,1
EICN/2018/3954,99,24,6,83,82,100,6.8,54,58.5,1
EICN/2019/5456,82,10,14,81,97,100,10.5,47,53.3,1
EICN/2015/9620,80,22,15,61,50,75,8.4,43,51.1,1
EICN/2024/9847,99,18,7,82,79,100,10.8,54,55.6,1
EICN/2025/6960,53,18,12,31,39,44,14.5,40,42,1
EICN/2023/5543,78,21,17,73,75,78,10.3,55,61.3,1
EICN/2018/7849,82,13,27,48,51,56,8.2,63,61.4,1
EICN/2024/4678,87,12,21,77,63,95,10.7,30,45.5,1
EICN/2019/3960,81,16,16,88,92,100,7.3,48,58,1
EICN/2017/9982,60,12,23,75,69,79,8.5,37,50.4,1
EICN/2020/1848,93,25,7,69,69,94,10.4,46,52.8,1
EICN/2015/0037,76,17,20,80,74,97,2.2,50,58.9,1
EICN/2022/5782,83,18,18,46,50,51,10.7,57,56.1,1
EICN/2016/2010,76,8,8,71,52,94,8.4,45,42.8,1
EICN/2019/1603,82,16,21,66,63,92,7.4,48,55.4,1
EICN/2023/7870,57,13,22,57,48,54,4.2,45,50.5,1
EICN/2015/7583,91,14,18,56,68,77,3.3,42,49.4,1
EICN/2019/4433,85,21,12,70,83,86,15.2,55,59.3,1
EICN/2017/8884,76,17,19,33,21,41,10.6,47,46.9,1
EICN/2016/5024,90,12,29,50,56,60,5.6,56,59.1,1
EICN/2022/3010,100,23,16,82,72,100,12.2,39,54.4,1
EICN/2025/9529,100,15,13,56,57,78,7.8,43,46.8,1
EICN/2019/7440,75,15,22,33,37,47,6.4,32,41.5,1
EICN/2022/2495,91,19,17,79,68,100,14.5,70,67.7,1
EICN/2025/9177,87,14,21,78,77,100,10,46,56,1
EICN/2018/1380,89,18,12,64,52,87,8.4,62,57.6,1
EICN/2021/8922,68,11,13,46,54,60,8.8,43,43.5,1
EICN/2017/4729,75,12,12,80,84,100,14.2,47,51.9,1
EICN/2023/3264,80,20,11,72,75,95,12.5,62,61.2,1
EICN/2019/1759,65,12,7,44,20,52,9.2,39,35.4,0
EICN/2016/6469,68,14,21,66,58,66,2.6,50,54.9,1
EICN/2017/5529,79,13,8,62,77,68,10.9,43,45.9,1
EICN/2015/3491,95,20,16,70,71,100,10.1,51,57.6,1
EICN/2024/9630,85,12,15,71,71,100,6.3,40,47.7,1
EICN/2021/2742,86,21,22,72,88,76,8.3,43,59,1
EICN/2025/5216,80,13,16,71,60,77,6.7,36,45.6,1
EICN/2016/2966,62,9,11,62,55,81,3.1,38,40.7,1
EICN/2022/5249,100,25,15,86,66,100,4.5,44,57.2,1
EICN/2022/8360,76,17,18,70,71,72,15.2,63,63.1,1
EICN/2025/7959,62,12,18,50,45,66,10.5,31,40,1
EICN/2023/8331,59,14,25,44,47,49,8.8,40,48.6,1
EICN/2016/4683,90,17,19,74,73,82,8.9,61,63.2,1
EICN/2023/2165,94,20,25,70,76,96,4.5,51,62.6,1
EICN/2025/6874,87,20,14,65,63,74,6.6,38,48.8,1
EICN/2025/0755,65,11,12,66,61,68,7.4,37,42.7,1
EICN/2021/1383,76,18,19,63,63,85,5.8,56,59.1,1
EICN/2024/2396,87,18,28,78,79,100,8.9,70,73.7,1
EICN/2015/4892,69,11,12,60,72,57,1.1,37,43.2,1
EICN/2019/2357,63,13,2,39,51,38,13,36,34.5,0
EICN/2025/5500,86,18,11,61,47,84,7,43,46.8,1
EICN/2021/0649,69,14,14,48,47,64,5,29,38,0
EICN/2025/1444,69,5,11,58,48,55,8.1,30,33.6,0
EICN/2021/4898,64,16,11,48,50,59,8.6,31,38.8,0
EICN/2024/8749,87,19,27,64,50,85,12.2,57,62.9,1
EICN/2019/3463,73,16,22,83,79,93,15.5,47,58.7,1
EICN/2021/6442,77,18,16,62,57,73,11.5,45,51.4,1
EICN/2019/9968,76,13,15,87,92,100,9.9,48,55.9,1
EICN/2017/1695,88,25,10,74,64,97,10.1,43,52.8,1
EICN/2019/6856,55,12,12,51,55,54,7,26,35.6,0
EICN/2015/3905,74,17,24,82,87,100,4.4,34,54.4,1
EICN/2025/9002,74,9,12,41,44,56,11,30,34,0
EICN/2025/0237,96,20,22,54,42,71,7.2,44,52.6,1
EICN/2019/3019,61,11,19,33,42,47,12.5,47,46,1
EICN/2018/7367,55,9,12,42,37,33,10.2,44,40.4,1
EICN/2016/9225,79,19,22,77,68,99,8.9,62,66,1
EICN/2016/0530,64,8,25,58,24,69,6.7,53,51.2,1
EICN/2018/0356,100,23,25,69,62,88,15.9,82,78.1,1
EICN/2015/8256,78,13,15,74,74,94,10.5,48,52.8,1
EICN/2023/4839,64,8,10,48,52,61,4,35,36.5,0
EICN/2022/9184,76,11,15,62,50,78,4,34,41.2,1
EICN/2015/9461,79,21,19,52,60,52,11.8,43,52.7,1
EICN/2018/4603,83,22,26,86,86,100,12.1,51,66.7,1
EICN/2018/5567,95,21,10,71,73,100,1.9,40,49.9,1
EICN/2025/5115,84,22,22,61,59,82,14,69,68.5,1
EICN/2018/0190,91,23,9,80,81,100,10.6,59,61.6,1
EICN/2023/3709,66,12,10,70,72,74,1.3,40,45.2,1
EICN/2016/0969,100,19,17,74,61,100,3.9,53,58,1
